id	team	year	stats_league	is_pitcher	is_new	is_foreign	games_played	plate_appearances	singles	doubles	triples	home_runs	strikeouts	bases_on_balls	runs
1241	chu	2019	npb	false	false	false	141	645	127	20	7	7	80	47	92
23686	orx	2019	npb	false	false	false	128	428	67	14	2	4	77	28	45
25716	han	2019	npb	false	false	false	117	378	61	19	4	11	54	26	48
30907	sei	2019	jhs	true	true	false	0	0	0	0	0	0	0	0	0
30905	hir	2019	juniv	false	true	false	0	0	0	0	0	0	0	0	0
28341	yak	2019	npb	true	false	false	25	171	21	3	1	6	35	9	17
30873	yok	2019	jindust	true	true	false	0	0	0	0	0	0	0	0	0
27529	orx	2019	jhs	false	true	false	0	0	0	0	0	0	0	0	0
30859	lot	2019	juniv	true	true	false	0	0	0	0	0	0	0	0	0
25759	sft	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
30854	han	2019	jhs	false	true	false	0	0	0	0	0	0	0	0	0
4228	yak	2019	npb	true	false	false	18	450	83	13	4	9	94	24	36
28399	sft	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
21742	rak	2019	juniv	false	true	false	0	0	0	0	0	0	0	0	0
22065	orx	2019	npb	false	false	false	90	164	33	5	1	2	38	12	25
1205	lot	2019	npb	false	false	false	78	351	71	15	3	2	25	13	52
1203	sei	2019	npb	true	false	false	15	46	7	4	0	0	7	3	3
1206	chu	2019	npb	true	false	false	8	190	34	10	0	7	37	10	35
23665	chu	2019	npb	true	false	false	17	466	73	20	0	15	73	47	53
4130	yok	2019	npb	false	false	false	73	109	17	2	0	0	22	12	16
21702	yak	2019	npb	false	false	false	54	41	5	0	2	0	11	2	6
18054	yak	2019	npb	false	false	false	32	46	7	1	0	1	10	3	6
30910	sft	2019	juniv	true	true	false	0	0	0	0	0	0	0	0	0
1261	han	2019	npb	true	false	false	34	192	30	13	0	3	30	11	19
21735	yom	2019	npb	false	false	false	143	616	108	26	0	33	120	72	82
30886	sft	2019	jindust	true	true	false	0	0	0	0	0	0	0	0	0
28426	hir	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
25679	orx	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
23708	rak	2019	npb	false	false	false	44	117	12	7	1	2	23	2	13
1256	chu	2019	npb	true	false	false	27	99	17	3	2	2	19	13	13
18082	sei	2019	npb	false	false	false	52	108	19	3	0	3	17	7	10
23613	hir	2019	npb	true	false	false	26	603	97	24	3	13	114	62	84
1252	lot	2019	npb	false	false	false	51	166	21	5	0	3	30	15	19
1255	orx	2019	npb	false	false	false	97	333	43	11	0	13	82	31	31
4202	rak	2019	npb	false	false	false	108	241	27	10	1	3	54	22	16
3523	han	2019	npb	false	false	false	6	13	0	0	0	0	2	0	1
1259	sft	2019	npb	true	false	false	23	156	28	6	0	3	21	15	13
28422	yom	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
25728	han	2019	npb	true	false	false	12	51	10	2	0	1	14	4	6
21749	rak	2019	npb	true	false	false	9	42	5	2	1	1	9	4	4
25717	han	2019	npb	true	false	false	23	573	101	21	1	10	96	81	71
20768	yok	2019	npb	true	false	true	58	235	38	8	4	3	67	16	16
30920	hir	2019	unknown	true	true	true	0	0	0	0	0	0	0	0	0
30923	yom	2019	unknown	true	true	true	0	0	0	0	0	0	0	0	0
18544	lot	2019	mlb	true	true	true	0	0	0	0	0	0	0	0	0
14486	orx	2019	npb	false	false	true	119	501	61	18	1	25	114	42	63
28436	nip	2019	npb	true	false	true	9	165	31	8	2	0	23	12	23
18561	chu	2019	npb	true	false	true	26	116	20	1	0	1	26	14	9
14878	chu	2019	mlb	true	true	true	0	0	0	0	0	0	0	0	0
240	yom	2019	npb	false	false	false	47	135	24	8	0	0	30	2	10
23684	orx	2019	npb	false	false	false	7	14	0	1	0	2	3	1	2
18095	yok	2019	npb	true	false	false	70	227	34	4	2	4	44	25	22
14725	chu	2019	npb	true	false	false	2	44	5	5	0	1	3	6	5
234	yom	2019	npb	true	false	false	28	801	119	28	5	14	200	37	52
236	nip	2019	npb	false	false	false	70	130	17	4	0	3	20	12	17
23716	orx	2019	npb	false	false	false	43	22	3	0	0	0	4	0	6
25686	rak	2019	npb	true	false	false	16	101	10	4	3	5	17	13	20
25695	sei	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
4178	orx	2019	npb	true	false	false	4	42	6	2	0	3	2	9	9
4106	lot	2019	npb	false	false	false	143	558	86	27	6	8	55	44	44
24218	yak	2019	mlb	true	true	true	0	0	0	0	0	0	0	0	0
21708	orx	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
27473	yak	2019	jhs	true	true	false	0	0	0	0	0	0	0	0	0
28351	nip	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
14782	nip	2019	npb	true	false	false	3	47	3	2	0	1	11	3	4
23763	sft	2019	npb	true	false	true	11	51	9	5	0	1	10	5	7
30881	sft	2019	jindust	true	true	false	0	0	0	0	0	0	0	0	0
30853	rak	2019	juniv	true	true	false	0	0	0	0	0	0	0	0	0
23697	lot	2019	npb	false	false	false	53	161	16	3	2	2	27	20	15
24086	rak	2019	npb	true	false	true	40	167	18	3	0	5	38	21	9
238	chu	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
28401	sft	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
28353	chu	2019	npb	true	false	false	53	219	29	9	1	7	42	27	28
13381	hir	2019	npb	false	false	false	124	520	71	32	2	30	116	88	86
164	rak	2019	npb	false	false	false	113	361	52	12	1	0	89	30	21
166	sft	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
1895	han	2019	npb	true	false	false	1	8	2	0	0	0	2	2	2
4342	rak	2019	npb	false	false	false	103	453	85	16	3	11	45	47	53
30895	hir	2019	juniv	true	true	false	0	0	0	0	0	0	0	0	0
13393	rak	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
186	rak	2019	npb	true	false	false	11	278	51	12	0	8	53	8	30
193	hir	2019	npb	false	false	false	12	15	0	0	0	0	2	1	1
4242	orx	2019	npb	false	false	false	30	73	10	5	0	1	20	3	4
28343	yak	2019	npb	false	false	false	16	26	0	1	0	0	7	1	1
23693	yok	2019	npb	false	false	false	113	265	40	6	0	3	45	30	32
13431	hir	2019	npb	false	false	false	67	89	16	1	0	4	25	7	8
27266	chu	2019	npb	true	false	false	2	10	3	0	0	0	2	2	2
30898	hir	2019	juniv	false	true	false	0	0	0	0	0	0	0	0	0
21752	nip	2019	npb	false	false	false	86	242	29	7	0	7	51	18	25
13415	rak	2019	npb	false	false	false	49	9	0	0	0	0	4	0	14
28400	sft	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
25730	yok	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
23698	yom	2019	npb	false	false	false	60	185	33	7	5	2	38	11	24
3417	hir	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
30847	yak	2019	juniv	true	true	false	0	0	0	0	0	0	0	0	0
25763	sft	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
28385	han	2019	npb	false	false	false	12	37	5	1	1	0	7	1	5
24354	lot	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
21703	sft	2019	juniv	true	true	false	0	0	0	0	0	0	0	0	0
28398	sft	2019	npb	true	false	false	1	8	1	0	0	1	1	0	2
14490	sf	2019	mlb	false	false	false	0	0	0	0	0	0	0	0	0
18449	yok	2019	mlb	true	true	true	0	0	0	0	0	0	0	0	0
14444	yok	2019	npb	false	false	true	107	459	72	16	0	41	100	29	74
4151	chu	2019	npb	true	false	false	51	208	30	8	2	5	36	19	19
31662	sft	2019	unknown	true	true	true	0	0	0	0	0	0	0	0	0
18092	hir	2019	npb	false	false	false	11	22	4	0	1	0	9	2	3
3167	yak	2019	npb	false	false	false	139	595	132	22	4	3	60	75	64
25718	han	2019	npb	true	false	false	22	368	53	14	2	12	85	38	46
25755	yom	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
131	rak	2019	npb	true	false	false	7	155	24	6	0	4	37	20	17
23660	chu	2019	npb	true	false	false	42	184	21	4	0	2	51	23	15
25644	lot	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
117	yom	2019	npb	false	false	false	109	502	105	27	2	18	83	61	87
28428	hir	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
2686	nip	2019	npb	false	false	false	1	0	0	0	0	0	0	0	0
25697	lot	2019	npb	true	false	false	15	373	58	18	3	12	55	35	57
28377	yok	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
28378	yok	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
30888	yak	2019	jindust	true	true	false	0	0	0	0	0	0	0	0	0
31476	hir	2019	unknown	false	true	true	0	0	0	0	0	0	0	0	0
4183	yom	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
28405	sei	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
21759	orx	2019	npb	false	false	false	1	0	0	0	0	0	0	0	1
30894	sei	2019	juniv	false	true	false	0	0	0	0	0	0	0	0	0
123	sei	2019	npb	true	false	false	5	47	12	0	0	3	3	5	9
132	yom	2019	npb	true	false	false	49	238	41	10	0	4	54	27	29
30856	han	2019	jindust	true	true	false	0	0	0	0	0	0	0	0	0
25682	orx	2019	npb	true	false	false	47	201	30	7	3	5	45	11	14
23673	han	2019	npb	false	false	false	15	16	1	1	0	0	7	2	1
28376	yok	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
25731	yok	2019	npb	false	false	false	73	130	20	4	0	5	26	3	6
25738	hir	2019	npb	false	false	false	9	9	0	1	0	0	1	1	1
25740	orx	2019	npb	true	false	false	5	72	7	3	2	0	17	7	7
25742	orx	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
30851	rak	2019	jhs	true	true	false	0	0	0	0	0	0	0	0	0
4078	sft	2019	npb	true	false	true	6	25	3	0	1	0	9	3	2
14723	sei	2019	npb	true	false	false	16	78	10	2	0	2	10	14	13
21680	orx	2019	npb	true	false	false	5	12	0	0	0	0	4	1	2
111	sei	2019	npb	false	false	false	59	104	15	5	0	1	28	8	20
112	nip	2019	npb	true	false	false	3	45	6	0	0	2	3	12	8
4111	han	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
30915	rak	2019	jhs	true	true	false	0	0	0	0	0	0	0	0	0
1898	sft	2019	npb	true	false	false	22	584	80	14	1	21	163	58	57
18061	yok	2019	npb	false	false	false	29	26	4	2	1	0	6	0	4
4261	lot	2019	npb	true	false	false	2	21	3	2	0	0	2	1	3
100	orx	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
25688	rak	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
3191	nip	2019	npb	false	false	false	101	260	47	9	0	2	45	14	13
99	sft	2019	npb	false	false	false	25	45	5	2	0	3	13	6	8
104	yok	2019	npb	false	false	false	139	580	74	33	1	38	107	80	77
28395	sei	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
81	rak	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
28379	yok	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
24365	yak	2019	npb	true	false	false	1	13	3	0	0	1	2	4	6
3039	yak	2019	npb	true	false	false	21	123	21	3	0	1	20	18	8
25737	hir	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
30869	orx	2019	jindust	true	true	false	0	0	0	0	0	0	0	0	0
4265	lot	2019	npb	true	false	false	11	42	3	1	0	2	10	4	2
85	hir	2019	npb	true	false	false	7	82	16	3	0	3	13	9	11
4322	sei	2019	npb	true	false	false	22	535	79	15	4	16	82	56	65
13418	orx	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
22078	chu	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
3390	han	2019	npb	false	false	false	121	261	39	11	0	1	37	34	15
30868	orx	2019	juniv	false	true	false	0	0	0	0	0	0	0	0	0
21769	sei	2019	npb	false	false	false	119	510	85	24	3	18	102	47	70
21885	yom	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
21681	sei	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
23676	yok	2019	npb	false	false	false	25	59	7	2	0	1	9	2	5
27314	yom	2019	jhs	true	true	false	0	0	0	0	0	0	0	0	0
4104	orx	2019	npb	true	false	false	7	153	25	9	0	1	24	3	10
88	rak	2019	npb	true	false	false	2	7	2	0	0	1	0	1	2
30906	sei	2019	juniv	true	true	false	0	0	0	0	0	0	0	0	0
25650	lot	2019	npb	true	false	false	7	169	28	8	1	5	28	13	28
4338	yak	2019	npb	false	false	false	73	36	9	0	0	1	9	4	16
28355	chu	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
28361	rak	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
4219	lot	2019	npb	false	false	false	143	476	75	14	7	3	68	40	32
25752	yom	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
25757	yom	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
23711	sei	2019	npb	false	false	false	2	3	0	0	0	0	1	0	0
70	nip	2019	npb	true	false	false	8	38	6	4	0	1	8	5	10
71	lot	2019	npb	true	false	false	32	113	17	6	1	3	16	5	13
4218	sei	2019	npb	true	false	false	4	21	4	1	0	1	3	0	2
30845	yom	2019	juniv	true	true	false	0	0	0	0	0	0	0	0	0
74	nip	2019	npb	false	false	false	6	6	0	0	0	0	2	0	0
75	chu	2019	npb	true	false	false	8	56	15	5	0	2	8	3	20
23712	sft	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
14743	yok	2019	npb	true	false	false	13	284	45	9	2	9	53	29	29
23694	yom	2019	npb	false	false	false	99	261	44	6	3	2	41	23	20
77	yom	2019	npb	false	false	false	42	60	12	0	0	0	11	7	10
28419	yom	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
4243	sft	2019	npb	false	false	false	74	153	18	3	2	2	36	12	13
30878	nip	2019	jhs	false	true	false	0	0	0	0	0	0	0	0	0
4107	hir	2019	npb	false	false	false	143	675	111	19	10	10	118	75	92
21877	yom	2019	npb	false	false	false	1	0	0	0	0	0	0	0	0
30897	hir	2019	jhs	true	true	false	0	0	0	0	0	0	0	0	0
23599	yak	2019	npb	true	false	false	3	69	7	3	0	4	20	8	10
30842	rak	2019	juniv	false	true	false	0	0	0	0	0	0	0	0	0
30867	chu	2019	juniv	false	true	false	0	0	0	0	0	0	0	0	0
23733	yom	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
21736	nip	2019	npb	true	false	false	1	3	0	0	0	0	1	0	0
24353	hir	2019	npb	true	false	false	6	110	20	3	2	5	17	16	23
24364	nip	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
24370	yom	2019	npb	true	false	false	1	15	5	1	0	0	0	3	6
25642	sft	2019	npb	true	false	false	10	64	9	3	0	6	15	6	13
23605	sei	2019	npb	true	false	false	26	730	135	25	1	12	102	47	81
25685	rak	2019	npb	false	false	false	105	465	82	11	1	18	101	37	67
25691	rak	2019	npb	true	false	false	70	212	30	5	2	1	53	23	21
50	sei	2019	npb	true	false	false	35	140	23	5	4	4	22	19	22
48	sft	2019	npb	false	false	false	73	57	7	1	0	1	11	1	5
18064	yak	2019	npb	true	false	false	18	459	68	18	3	21	78	28	61
23724	lot	2019	npb	true	false	false	17	73	18	4	0	1	10	4	8
4185	sft	2019	npb	true	false	false	27	522	89	20	3	11	87	37	67
23663	hir	2019	npb	true	false	false	9	102	23	3	1	4	17	7	16
28348	nip	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
28362	orx	2019	npb	true	false	false	12	291	36	12	3	9	69	24	33
28393	sei	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
25734	yom	2019	npb	true	false	false	25	117	18	6	1	1	25	16	17
27359	sft	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
4287	nip	2019	npb	true	false	false	40	209	28	14	1	5	40	13	24
28386	han	2019	npb	true	false	false	7	62	14	1	0	2	11	7	12
3097	yak	2019	npb	true	false	false	5	97	22	5	1	2	13	10	19
4559	orx	2019	npb	false	false	false	69	107	15	4	1	1	20	2	12
18053	yom	2019	npb	true	false	false	16	396	79	19	2	13	60	27	52
13388	yak	2019	npb	true	false	false	1	4	0	0	0	0	1	1	0
28397	sft	2019	npb	true	false	false	12	123	17	3	1	2	15	13	10
21900	yok	2019	npb	true	false	false	1	6	1	2	0	0	0	0	2
4334	chu	2019	npb	true	false	false	30	134	18	7	1	4	13	18	23
30	sei	2019	npb	true	false	false	8	96	12	8	3	2	10	11	22
35	lot	2019	npb	false	false	false	10	12	3	0	0	0	2	0	0
3015	han	2019	npb	true	false	false	15	66	15	3	0	1	8	5	6
14727	han	2019	npb	true	false	false	6	150	20	10	0	4	27	14	18
13406	hir	2019	npb	false	false	false	6	16	4	1	0	0	4	1	1
28404	sei	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
23731	orx	2019	npb	true	false	false	2	27	4	1	0	0	2	1	2
4133	han	2019	npb	false	false	false	45	134	16	5	0	1	22	4	8
23597	sft	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
38	chu	2019	npb	false	false	false	128	477	71	26	2	11	89	30	35
32	yom	2019	npb	true	false	false	3	28	5	2	1	0	1	4	7
3096	yak	2019	npb	false	false	false	125	482	111	19	1	11	62	33	50
13414	sei	2019	npb	true	false	false	1	2	0	1	0	0	0	1	2
3149	chu	2019	npb	false	false	false	30	54	1	2	0	0	17	5	1
4330	yom	2019	npb	true	false	false	29	125	20	2	1	4	19	8	9
4126	orx	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
21695	sei	2019	npb	true	false	false	3	91	14	1	0	2	15	13	10
23745	yom	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
25761	sft	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
21711	nip	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
64	yok	2019	npb	true	false	false	11	54	9	3	0	2	14	6	9
2782	nip	2019	npb	false	false	false	67	124	28	3	0	0	14	18	12
23609	nip	2019	npb	true	false	false	10	158	25	5	1	3	24	11	15
14764	sft	2019	npb	false	false	false	143	608	87	26	14	22	117	30	88
2649	yom	2019	npb	true	false	false	36	139	20	7	0	5	24	5	14
30903	yak	2019	jindies	false	true	false	0	0	0	0	0	0	0	0	0
9	han	2019	npb	false	false	false	20	53	15	3	0	1	8	6	7
21731	han	2019	npb	false	false	false	104	243	37	1	0	0	55	25	29
7	yak	2019	npb	false	false	false	102	101	13	5	0	1	12	8	17
3363	lot	2019	npb	true	false	false	58	241	37	7	2	5	54	19	25
14744	rak	2019	npb	false	false	false	58	193	17	6	0	12	66	14	16
2920	sft	2019	npb	false	false	false	71	296	49	11	0	8	32	9	27
13430	hir	2019	npb	false	false	false	59	13	1	0	0	0	4	1	8
3402	sei	2019	npb	true	false	false	15	358	68	16	0	11	56	19	38
4176	nip	2019	npb	true	false	false	25	670	105	23	3	15	151	38	62
23672	yom	2019	npb	false	false	false	29	58	3	2	0	0	20	10	2
4195	nip	2019	npb	true	false	false	36	167	23	7	0	3	44	9	11
30864	chu	2019	juniv	true	true	false	0	0	0	0	0	0	0	0	0
4276	han	2019	npb	false	false	false	132	455	64	27	1	8	67	39	45
30913	orx	2019	juniv	true	true	false	0	0	0	0	0	0	0	0	0
24373	yak	2019	npb	true	false	false	29	128	16	6	0	5	25	22	22
14202	sft	2019	npb	true	false	true	23	585	68	21	3	21	127	61	68
18507	lot	2019	mlb	false	true	true	0	0	0	0	0	0	0	0	0
13907	chu	2019	npb	false	false	true	135	582	125	26	1	26	61	51	91
15082	yom	2019	mlb	false	true	true	0	0	0	0	0	0	0	0	0
23704	yak	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
28360	rak	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
14746	orx	2019	npb	false	false	false	114	302	54	9	2	1	80	7	22
30909	sft	2019	jhs	false	true	false	0	0	0	0	0	0	0	0	0
30852	rak	2019	juniv	false	true	false	0	0	0	0	0	0	0	0	0
28338	lot	2019	npb	true	false	false	6	129	31	3	1	2	12	10	18
3445	lot	2019	npb	true	false	false	22	629	104	31	4	16	99	43	65
402	rak	2019	npb	false	false	false	69	111	12	3	3	2	19	11	12
28413	lot	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
30518	sei	2019	jhs	true	true	false	0	0	0	0	0	0	0	0	0
32273	rak	2019	unknown	true	true	true	0	0	0	0	0	0	0	0	0
23753	sft	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
28372	yom	2019	npb	false	false	false	17	19	1	0	0	0	6	1	2
4286	nip	2019	npb	false	false	false	60	183	25	7	0	7	43	11	17
4131	chu	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
30921	nip	2019	cpbl	false	true	true	118	534	107	32	3	17	63	63	99
14762	yom	2019	npb	false	false	false	5	8	1	0	0	0	4	0	1
28403	sft	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
3172	sft	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
23720	sei	2019	npb	false	false	false	8	11	1	0	0	0	5	0	1
19955	rak	2019	npb	false	false	true	106	413	69	15	0	15	91	33	36
14722	han	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
23696	rak	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
23611	nip	2019	npb	true	false	false	1	20	5	0	1	0	2	2	6
23666	orx	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
342	han	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
28394	sei	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
28396	sft	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
30857	han	2019	jindies	true	true	false	0	0	0	0	0	0	0	0	0
30596	yom	2019	jhs	true	true	false	0	0	0	0	0	0	0	0	0
30850	rak	2019	jindust	true	true	false	0	0	0	0	0	0	0	0	0
352	orx	2019	npb	false	false	false	143	598	100	37	2	26	74	69	77
30212	nip	2019	jhs	true	true	false	0	0	0	0	0	0	0	0	0
358	yom	2019	npb	true	false	false	22	431	61	14	2	16	76	39	49
4275	lot	2019	npb	false	false	false	8	12	1	0	0	0	2	1	0
337	han	2019	npb	false	false	false	75	299	42	16	5	6	76	17	27
357	yom	2019	npb	false	false	false	97	23	3	0	0	0	6	2	21
309	yom	2019	npb	false	false	false	87	276	38	12	2	10	72	17	24
23649	hir	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
28374	yom	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
23732	yom	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
359	chu	2019	npb	true	false	false	20	516	96	24	1	15	61	24	54
18067	orx	2019	npb	true	false	false	58	233	31	10	2	4	53	18	24
30890	yak	2019	jindust	false	true	false	0	0	0	0	0	0	0	0	0
25732	yom	2019	npb	false	false	false	92	355	57	16	3	4	61	19	51
4085	nip	2019	npb	false	false	false	74	210	29	2	0	9	45	9	18
3014	chu	2019	npb	true	false	false	10	259	28	13	2	12	43	21	28
4277	sei	2019	npb	false	false	false	143	647	80	24	1	47	138	88	115
21751	yak	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
28382	yok	2019	npb	false	false	false	2	1	0	0	0	1	0	0	1
21691	rak	2019	npb	false	false	false	27	45	6	1	0	0	12	4	6
289	yak	2019	npb	true	false	false	11	163	29	11	1	2	20	10	18
294	orx	2019	npb	true	false	false	7	80	14	4	1	2	9	7	11
295	rak	2019	npb	false	false	false	43	104	14	3	0	2	22	5	10
27571	lot	2019	jhs	false	true	false	0	0	0	0	0	0	0	0	0
25648	orx	2019	npb	true	false	false	30	619	83	30	3	21	121	49	71
24363	orx	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
28336	lot	2019	npb	false	false	false	17	60	4	3	0	1	20	7	3
2932	orx	2019	npb	false	false	false	81	104	15	4	0	0	21	4	6
21721	yom	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
293	han	2019	npb	false	false	false	32	22	3	1	0	0	4	1	3
23687	yom	2019	npb	false	false	false	38	120	21	4	1	0	19	13	15
1863	sft	2019	npb	false	false	false	130	550	97	29	5	36	105	62	95
23699	yak	2019	npb	false	false	false	23	47	6	0	1	0	12	6	7
28417	yom	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
28356	chu	2019	npb	true	false	false	1	8	1	0	0	0	3	2	0
28359	rak	2019	npb	false	false	false	33	84	13	3	3	0	13	1	11
28337	lot	2019	npb	true	false	false	1	17	5	0	0	0	1	4	4
23598	rak	2019	npb	false	false	false	0	0	0	0	0	0	0	0	0
21754	sei	2019	npb	false	false	false	14	19	0	0	0	1	6	1	1
25643	chu	2019	npb	true	false	false	10	237	43	13	1	2	42	18	34
25754	yom	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
30901	yom	2019	jhs	false	true	false	0	0	0	0	0	0	0	0	0
21888	yok	2019	npb	false	false	false	21	65	11	2	0	1	13	0	3
21890	hir	2019	npb	true	false	false	9	134	21	3	0	4	18	32	22
24375	orx	2019	npb	true	false	false	54	213	27	9	0	4	46	16	19
13436	nip	2019	npb	false	false	false	36	46	7	3	0	0	9	0	5
4252	yak	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
30891	sei	2019	jindust	false	true	false	0	0	0	0	0	0	0	0	0
270	yak	2019	npb	true	false	false	2	33	5	3	0	2	3	4	11
301	yok	2019	npb	true	false	false	57	226	25	10	0	5	63	18	18
28388	hir	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
272	orx	2019	npb	true	false	false	30	84	11	2	0	1	20	6	10
273	yak	2019	npb	false	false	false	140	637	97	30	4	34	119	106	130
23695	orx	2019	npb	false	false	false	25	72	7	2	0	1	15	7	8
276	yom	2019	npb	true	false	false	30	644	87	20	2	18	144	60	66
25649	hir	2019	npb	true	false	false	0	0	0	0	0	0	0	0	0
22118	yok	2020	mlb	false	true	true	0	0	0	0	0	0	0	0	0
28410	orx	2020	npb	true	false	false	0	0	0	0	0	0	0	0	0
30114	yok	2020	jhs	false	true	false	0	0	0	0	0	0	0	0	0
28375	yok	2020	npb	true	false	false	7	161	24	8	2	4	31	10	17
30858	lot	2020	npb	true	false	false	24	92	12	5	0	2	16	13	11
30892	sei	2020	npb	true	false	false	1	10	3	1	0	0	0	1	2
23714	rak	2020	npb	false	false	false	21	47	3	1	0	2	12	1	4
4324	orx	2020	npb	false	false	false	56	179	34	6	1	2	29	18	18
24372	hir	2020	npb	true	false	false	19	404	76	8	3	14	52	27	52
32921	lot	2020	unknown	true	true	true	0	0	0	0	0	0	0	0	0
421	chu	2020	npb	true	false	false	7	146	21	3	2	11	21	13	22
419	hir	2020	npb	false	false	false	114	295	47	12	0	8	60	23	23
23727	chu	2020	npb	false	false	false	129	484	96	24	3	7	82	31	51
451	rak	2020	npb	true	false	false	62	208	24	4	1	8	36	18	16
4179	han	2020	npb	true	false	false	25	601	108	22	1	14	100	42	56
3414	yak	2020	npb	false	false	false	134	565	108	19	2	16	72	61	84
19920	rak	2020	npb	true	false	false	9	137	18	7	0	5	19	11	22
15246	orx	2020	npb	true	false	true	13	278	53	17	2	12	45	10	44
18339	chu	2020	npb	false	false	true	49	174	39	8	0	7	37	8	19
28423	yom	2020	npb	false	false	false	0	0	0	0	0	0	0	0	0
32280	yok	2020	jhs	true	true	false	0	0	0	0	0	0	0	0	0
457	yak	2020	npb	false	false	false	93	140	23	6	0	2	29	13	12
460	nip	2020	npb	true	false	false	24	639	75	19	3	14	161	40	49
25699	lot	2020	npb	true	false	false	2	37	7	1	0	4	2	5	11
459	orx	2020	npb	true	false	false	13	221	39	8	2	6	42	18	32
32844	sft	2020	jhs	false	true	false	0	0	0	0	0	0	0	0	0
456	han	2020	npb	false	false	false	9	9	0	1	0	0	4	0	4
